source,id,title,company,location,description,url,salary_min,salary_max,date_posted
Adzuna,5485647434,Medical Laboratory Scientist - Blood Bank - Night Shift,University of Kansas Health System,"Kansas City, Wyandotte County","Position Title Medical Laboratory Scientist - Blood Bank - Night Shift Bell Hospital Position Summary / Career Interest: The Medical Lab Scientist Blood Bank provides comprehensive laboratory testing for patients. This position consists of ensuring patients' laboratory results are accurate, timely and with quality. Responsibilities and Essential Job Functions Analyzes patient, control and proficiency testing specimens and records results in a timely manner according to laboratory policy. Calibr…",https://www.adzuna.com/land/ad/5485647434?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=1D08FC6D637FED6D4A1E78F6DF5A0BED3782259B,76383.48,76383.48,2025-11-07T10:48:28Z
Adzuna,5440407197,Research Scientist PhD-RN,BJC,"Manchester, Saint Louis County","Additional Information About the Role A research scientist is a doctoral prepared clinician that educates, mentors and consults for healthcare professionals, as well as conducts projects across the trajectory of scholarly work (PI, QI, EBP and Research) to improve patient outcomes and experience. The research scientist provides guidance and assistance for dissemination of scholarly work. PhD in Nursing required, or DNS. Active MO RN License Required Position is based onsite at Barnes Jewish Hos…",https://www.adzuna.com/land/ad/5440407197?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=FFF3C383760A4D28164E797E015DB3D840065E4D,76252.0,124155.0,2025-10-09T19:50:48Z
Adzuna,5489711602,Applied Perception Scientist,Tailored Management,"Redmond, King County","Applied Perception Scientist Location: Fully Onsite - Redmond, WA Duration: 12-month contract with probable extension/conversion Pay Rate: $85/hr on W2 Benefits: Medical, dental, vision; paid vacation/sick leave; 401k Our client is a leading research organization with a world-class researchers, developers, and engineers, who collaborate to actively create a future where virtual and augmented reality become as indispensable as todays smartphones and personal computers. The mission of our clients…",https://www.adzuna.com/land/ad/5489711602?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=EDC62C47C163BACD5EF3201A8C43E764ECD7B7C4,88059.16,88059.16,2025-11-10T14:05:23Z
Adzuna,5320052049,Medical Laboratory Scientist,Bryan Health,"Kearney, Buffalo County","Summary Responsible for the processing of laboratory specimens and reporting of results in all areas of the clinical laboratory. Maintains laboratory records. Follows laboratory policies and procedures; maintains quality control practices in the Laboratory. Ability to function in all areas of the clinical laboratory: blood bank, chemistry, hematology, microbiology, serology/immunology. Responsible for performing high-complexity testing. Alters or adjusts methods and procedures for the neonate, …",https://www.adzuna.com/land/ad/5320052049?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=5094551AAD1AFB14EFA027A397142431B5486216,63820.66,63820.66,2025-07-24T13:22:07Z
Adzuna,5453819806,Medical Laboratory Technician or Scientist,Essentia Health,"Brainerd, Crow Wing County","Job Description: MLT:Will perform and report tests of all complexity levels, as defined by CLIA, on patients of all ages to assist with the routine screening, diagnosis, treatment and management of diseases and injuries. Will also exhibit problem solving skills of a complex nature, participate in Quality Assurance, Quality Control Monitoring, instrumentation maintenance and troubleshooting, specimen processing, phlebotomy, along with customer service.MLS:Will perform and report tests of all com…",https://www.adzuna.com/details/5453819806?utm_medium=api&utm_source=10a8906f,119185.62,119185.62,2025-10-18T08:35:55Z
Adzuna,5490250842,Medical Laboratory Technician or Scientist,Essentia Health,"North River, Cass County","Job Description: MLT:Will perform and report tests of all complexity levels, as defined by CLIA, on patients of all ages to assist with the routine screening, diagnosis, treatment and management of diseases and injuries. Will also exhibit problem solving skills of a complex nature, participate in Quality Assurance, Quality Control Monitoring, instrumentation maintenance and troubleshooting, specimen processing, phlebotomy, along with customer service.MLS:Will perform and report tests of all com…",https://www.adzuna.com/details/5490250842?utm_medium=api&utm_source=10a8906f,140931.53,140931.53,2025-11-11T03:26:06Z
Adzuna,5450980071,Medical Laboratory Scientist,Essentia Health,"Duluth, Saint Louis County","Job Description: This is a float MLS position that will move between departments within the St. Mary's Medical Center Laboratory. Will perform and report tests of all complexity levels, as defined by CLIA, on patients of all ages to assist with the routine screening, diagnosis, treatment and management of diseases and injuries; will interpret and correlate test results with disease states and theoretical knowledge, exhibit problem solving skills of a highly complex nature, participate in Qualit…",https://www.adzuna.com/details/5450980071?utm_medium=api&utm_source=10a8906f,82738.44,82738.44,2025-10-16T19:09:04Z
Adzuna,5474517143,Medical Laboratory Scientist,Essentia Health,"Morse, Itasca County","Job Description: This MLS position will float between Deer River, Virginia and Aurora, MN as needed.Will perform and report tests of all complexity levels, as defined by CLIA, on patients of all ages to assist with the routine screening, diagnosis, treatment and management of diseases and injuries; will interpret and correlate test results with disease states and theoretical knowledge, exhibit problem solving skills of a highly complex nature, participate in Quality Assurance, Quality Control m…",https://www.adzuna.com/details/5474517143?utm_medium=api&utm_source=10a8906f,89479.93,89479.93,2025-11-01T04:13:31Z
Adzuna,5463678437,Medical Laboratory Scientist,Providence Health and Services,"Fullerton, Orange County","Description Medical Laboratory Scientist at Providence St. Jude Medical Center, Fullerton, CA. This position is part-time and will work 8-hour, evening shifts. Providence St. Jude Medical Center in Fullerton, CA was designated as a Magnet organization in 2015 and 2020 by the ANCC Magnet Recognition Program. This prestigious designation recognizes excellence in nursing services. In April 2025, Providence St. Jude Medical Center is applying for redesignation. In addition, we are recognized as a t…",https://www.adzuna.com/land/ad/5463678437?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=055F3185D59988AB7B38E7B54A5F99CA47BABBA1,93742.77,93742.77,2025-10-25T00:50:36Z
Adzuna,5487769001,Medical Laboratory Scientist,Providence Health and Services,"Lubbock, Lubbock County","Description Medical Laboratory Scientist Under the direction of the Section Supervisor, the Medical Laboratory Scientist employs professional knowledge and judgment to perform technical, physical, clerical and quality assurance functions in the department. Providence caregivers are not simply valued – they’re invaluable. Join our team at Covenant Medical Center and thrive in our culture of patient-focused, whole-person care built on understanding, commitment, and mutual respect. Your voice matt…",https://www.adzuna.com/land/ad/5487769001?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=ED0CF40F2D22793EBE616D1B1622B031AECE4846,54996.29,54996.29,2025-11-08T17:42:56Z
Adzuna,5475220977,Medical Laboratory Scientist,Providence Health and Services,"Santa Ana, Orange County","Description Medical Laboratory Scientist at Providence St. Joseph Hospital Orange in Orange, CA. This position is full-time and will work 10-hour workday, Evening shifts. St. Joseph Hospital is four-time designated for Magnet status, the highest recognition for nursing excellence. Since 2007, St. Joseph Hospital has been recognized as a Magnet hospital—a prestigious designation from the American Nurses Credentialing Center (ANCC), which recognizes organizations that provide the highest-quality …",https://www.adzuna.com/land/ad/5475220977?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=FD66DB7E8843F8CEF2AB85B702A5FDA7235430FD,87717.19,87717.19,2025-11-01T09:42:49Z
Adzuna,5449080813,Medical Laboratory Scientist,Providence Health and Services,"Tumwater, Thurston County","Description $10,000 Hiring Bonus for eligible rehires and candidates who meet all conditions for payment - this is in addition to the fantastic benefits and compensation package offered by Providence. The position is responsible for professional Medical Laboratory Scientist bench duties within the laboratory, for the assigned section(s). The position performs routine and complex tests or analyses in any of these potential sections (as assigned): Hematology, Coagulation, Urinalysis, Chemistry, T…",https://www.adzuna.com/land/ad/5449080813?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=FDBEF4003B1CB65B3E385A23C697315CC68D5CDB,74357.41,74357.41,2025-10-15T17:04:49Z
Adzuna,5423432876,Medical Laboratory Scientist,Providence Health and Services,"Waunch Prairie, Lewis County","Description $10,000 Hiring Bonus for eligible rehires and candidates who meet all conditions for payment - this is in addition to the fantastic benefits and compensation package offered by Providence. The position is responsible for professional Medical Laboratory Scientist bench duties within the laboratory, for the assigned section(s). The position performs routine and complex tests or analyses in any of these potential sections (as assigned): Hematology, Coagulation, Urinalysis, Chemistry, T…",https://www.adzuna.com/land/ad/5423432876?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=6EEDC225B222933D4D64929700549DE53DCED916,98061.49,98061.49,2025-10-01T04:01:18Z
Adzuna,5449078090,Medical Laboratory Scientist,Providence Health and Services,"Gate, Thurston County","Description $10,000 Hiring Bonus for eligible rehires and candidates who meet all conditions for payment - this is in addition to the fantastic benefits and compensation package offered by Providence. The position is responsible for professional Medical Laboratory Scientist bench duties within the laboratory, for the assigned section(s). The position performs routine and complex tests or analyses in any of these potential sections (as assigned): Hematology, Coagulation, Urinalysis, Chemistry, T…",https://www.adzuna.com/land/ad/5449078090?se=IjH1lt2-8BGW46znNPa1dw&utm_medium=api&utm_source=10a8906f&v=2C802E20C3A442B36C71C07861737B8BBA1BAE12,86732.63,86732.63,2025-10-15T17:03:10Z
